domain,dataset,model,example_id,source_row,label,k,full_utility,empty_selected_utility,oracle_utility,oracle_headroom,full_primary,oracle_primary,oracle_subset,attention_shapley_spearman,top_attention_harmful,harmful_item_fraction,sign_reversal_fraction,mean_marginal_spread,mean_abs_pair_interaction,max_abs_pair_interaction,mean_abs_loo_shapley_gap,attention,loo,shapley
stpp,earthquake,DeepSTPP,17,8014,,5,-1.8994712829589844,-1.8666787147521973,-1.8666787147521973,0.03279256820678711,1.8994712829589844,1.8666787147521973,0,-0.9999999999999999,1.0,1.0,0.0,3.757476806640625e-05,9.429454803466796e-06,1.1444091796875e-05,1.8620491027831857e-05,"[0.030340030789375305, 0.027144555002450943, 0.026598231866955757, 0.024851657450199127, 0.02479834482073784]","[-0.0074307918548583984, -0.006806731224060059, -0.006740927696228027, -0.005964040756225586, -0.005943179130554199]","[-0.007410367329915364, -0.0067875484625498465, -0.006721864144007365, -0.005946805079778035, -0.005925983190536499]"
stpp,earthquake,DeepSTPP,18,8015,,5,-1.9633694887161255,-1.9910944700241089,-1.9633694887161255,0.0,1.9633694887161255,1.9633694887161255,31,0.8999999999999998,0.0,0.0,0.0,2.117156982421875e-05,5.319714546203613e-06,1.0967254638671875e-05,4.090468088786044e-06,"[0.0345328226685524, 0.02948637679219246, 0.028551766648888588, 0.027638975530862808, 0.026275038719177246]","[0.007295489311218262, 0.00644993782043457, 0.006339550018310547, 0.0021944046020507812, 0.005463361740112305]","[0.007294865449269612, 0.006450347105662028, 0.006340485811233521, 0.0021766344706217445, 0.005462648471196493]"
stpp,earthquake,DeepSTPP,19,8016,,5,-0.1835595816373825,-0.14540572464466095,-0.14540572464466095,0.03815385699272156,0.1835595816373825,0.14540572464466095,0,-0.9999999999999999,1.0,1.0,0.0,8.51750373840332e-06,2.0790845155715943e-06,3.427267074584961e-06,3.88026237487845e-06,"[0.030788777396082878, 0.027481822296977043, 0.02689697965979576, 0.02508816495537758, 0.02503807283937931]","[-0.008724868297576904, -0.007906511425971985, -0.007812932133674622, -0.006877109408378601, -0.0068518370389938354]","[-0.008722390234470367, -0.007902404169241586, -0.007808511952559153, -0.006872909019390742, -0.006847641617059708]"
stpp,earthquake,DeepSTPP,20,8017,,5,-0.11761371791362762,-0.15238730609416962,-0.11761371791362762,0.0,0.11761371791362762,0.11761371791362762,31,0.9999999999999999,0.0,0.0,0.0,0.00031340718269348147,7.775072008371353e-05,0.00011833012104034424,0.0001687228679656979,"[0.031003637239336967, 0.02754249796271324, 0.02691340260207653, 0.025072675198316574, 0.025024693459272385]","[0.00772133469581604, 0.007034048438072205, 0.006948255002498627, 0.006123669445514679, 0.006102666258811951]","[0.00791227767864863, 0.007207574446996054, 0.007119498029351234, 0.006277864302198091, 0.006256373723347981]"
stpp,earthquake,DeepSTPP,21,8018,,5,-0.415984183549881,-0.4500596523284912,-0.415984183549881,0.0,0.415984183549881,0.415984183549881,31,0.8999999999999998,0.0,0.0,0.0,2.6434659957885742e-05,6.620585918426514e-06,9.745359420776367e-06,1.3422966003418143e-05,"[0.031094349920749664, 0.02750997431576252, 0.02684052661061287, 0.024996569380164146, 0.02496938221156597]","[0.0085429847240448, 0.007738083600997925, 0.0076302289962768555, 0.0033881664276123047, 0.006708890199661255]","[0.00855949322382609, 0.007752056419849397, 0.007643794516722361, 0.003399275739987692, 0.0067208488782246915]"
stpp,earthquake,DeepSTPP,22,8019,,5,-0.14264121651649475,-0.17555414140224457,-0.14264121651649475,0.0,0.14264121651649475,0.14264121651649475,31,0.8999999999999998,0.0,0.0,0.0,0.00013551712036132812,3.369748592376709e-05,5.689263343811035e-05,7.157921791076686e-05,"[0.03119630739092827, 0.027499742805957794, 0.026793191209435463, 0.02532198280096054, 0.024888617917895317]","[0.008186355233192444, 0.0074235498905181885, 0.007313564419746399, 0.003206387162208557, 0.0064251720905303955]","[0.008273018896579743, 0.0075014094511667885, 0.0073899959524472555, 0.0032547461489836377, 0.006493754436572394]"
stpp,earthquake,DeepSTPP,23,8020,,5,-0.12241548299789429,-0.1582775115966797,-0.12241548299789429,0.0,0.12241548299789429,0.12241548299789429,31,0.9999999999999999,0.0,0.0,0.0,0.0003060042858123779,7.596202194690705e-05,0.0001204758882522583,0.00016469061374664375,"[0.03230942413210869, 0.027676880359649658, 0.02697221376001835, 0.025146810337901115, 0.025075990706682205]","[0.008344247937202454, 0.007210090756416321, 0.0070739686489105225, 0.006218329071998596, 0.006191939115524292]","[0.008537524938583375, 0.007378796984752019, 0.007239332050085068, 0.006366681555906932, 0.006339693069458009]"
tkg,gdelt,xERTE,0,8000,,5,-11.795499801635742,-11.766706466674805,-11.766706466674805,0.0287933349609375,0.00014624159666709602,0.00014658458530902863,0,-0.49999999999999994,1.0,1.0,0.0,0.0005861282348632813,0.00014660358428955078,0.00021648406982421875,0.00029430389404296926,"[0.039167918264865875, 0.036358412355184555, 0.0340484119951725, 0.030914152041077614, 0.029333079233765602]","[-0.009259223937988281, -0.0040874481201171875, -0.005184173583984375, -0.0040111541748046875, -0.004779815673828125]","[-0.009667555491129558, -0.004353841145833334, -0.005453427632649739, -0.0042548974355061855, -0.0050636132558186855]"
tkg,gdelt,xERTE,1,8001,,5,-10.38530445098877,-10.348328590393066,-10.348328590393066,0.036975860595703125,0.0002744237135630101,0.0002795638865791261,0,-0.8999999999999998,1.0,1.0,0.0,0.0003894805908203125,9.779930114746093e-05,0.000186920166015625,0.00020618438720703124,"[0.041585687547922134, 0.03384939581155777, 0.03276103734970093, 0.029784221202135086, 0.027619661763310432]","[-0.008339881896972656, -0.008615493774414062, -0.006970405578613281, -0.00681304931640625, -0.005206108093261719]","[-0.008579015731811523, -0.008895635604858398, -0.00718522071838379, -0.006996552149454752, -0.005319436391194661]"
tkg,gdelt,xERTE,2,8002,,5,-8.679162979125977,-8.688576698303223,-8.679162979125977,0.0,0.0009765625,0.0009765625,31,0.7,0.0,0.0,0.0,0.00010623931884765626,2.6464462280273438e-05,7.152557373046875e-05,5.1116943359374954e-05,"[0.039443209767341614, 0.034599557518959045, 0.03164982795715332, 0.031083840876817703, 0.02669711597263813]","[0.0029926300048828125, 0.0014390945434570312, 0.0019884109497070312, 0.0019979476928710938, 0.00074005126953125]","[0.0030893484751383466, 0.0014805793762207031, 0.002056678136189779, 0.00201884905497233, 0.0007682641347249348]"
tkg,gdelt,xERTE,3,8003,,5,-10.59305477142334,-10.627994537353516,-10.59305477142334,0.0,0.0003606202662922442,0.0003606202662922442,31,0.7999999999999999,0.0,0.0,0.0,0.0021951675415039064,0.0005472898483276367,0.0008087158203125,0.0010461807250976565,"[0.036921676248311996, 0.03633661940693855, 0.03067493624985218, 0.02926168590784073, 0.028880033642053604]","[0.006905555725097656, 0.008236885070800781, 0.005589485168457031, 0.0038347244262695312, 0.0051422119140625]","[0.00804758071899414, 0.0094144344329834, 0.006623665491739909, 0.004720608393351236, 0.006133476893107096]"
tkg,gdelt,xERTE,4,8004,,5,-14.548227310180664,-14.562761306762695,-14.545533180236816,0.0026941299438476562,0.00013012361887376755,0.00013012361887376755,14,-0.3,1.0,0.4,0.0,0.0009532928466796875,0.00023715496063232423,0.0004634857177734375,0.000450897216796875,"[0.04386161267757416, 0.037807613611221313, 0.033144813030958176, 0.030905336141586304, 0.03089304454624653]","[-0.001567840576171875, 0.002094268798828125, 0.008741378784179688, 0.004169464111328125, -0.0011577606201171875]","[-0.0011884689331054688, 0.0025415102640787756, 0.009440390268961589, 0.004631884892781575, -0.0008913199106852213]"
tkg,gdelt,xERTE,5,8005,,5,-5.64463996887207,-5.6063971519470215,-5.6063971519470215,0.03824281692504883,0.125,0.1666666716337204,0,-0.8999999999999998,1.0,1.0,0.0,0.0013728141784667969,0.00034269094467163084,0.0005002021789550781,0.0006651878356933596,"[0.04371005669236183, 0.03768635168671608, 0.03308233246207237, 0.030806928873062134, 0.030793964862823486]","[-0.008484840393066406, -0.007572650909423828, -0.006993293762207031, -0.0049610137939453125, -0.006905078887939453]","[-0.009259716669718424, -0.008279697100321452, -0.007643993695576987, -0.005533790588378907, -0.00752561887105306]"
tkg,gdelt,xERTE,6,8006,,5,-9.504789352416992,-9.530004501342773,-9.504789352416992,0.0,0.00036954914685338736,0.00036954914685338736,31,0.49999999999999994,0.0,0.0,0.0,0.0009126663208007812,0.0002280712127685547,0.00034427642822265625,0.00044345855712890625,"[0.035854145884513855, 0.034633032977581024, 0.02928834781050682, 0.027884989976882935, 0.027578212320804596]","[0.005270957946777344, 0.005847930908203125, 0.006145477294921875, 0.0021266937255859375, 0.0036067962646484375]","[0.00577855110168457, 0.006350278854370117, 0.006609519322713217, 0.0024755001068115234, 0.004001299540201822]"
tkg,gdelt,xERTE,7,8007,,5,-8.633014678955078,-8.629850387573242,-8.627364158630371,0.005650520324707031,0.0007092198356986046,0.0007137758657336235,10,0.3,1.0,0.6,0.0,0.00014858245849609376,3.7217140197753905e-05,8.296966552734375e-05,4.4530232747395774e-05,"[0.042503125965595245, 0.042365625500679016, 0.03440607711672783, 0.033322785049676895, 0.031569741666316986]","[-0.0021467208862304688, 0.00160980224609375, -0.0005741119384765625, 0.0007419586181640625, -0.002773284912109375]","[-0.0021719614664713538, 0.0016777833302815755, -0.0005867958068847657, 0.0007743358612060547, -0.002857653299967448]"
tkg,gdelt,xERTE,8,8008,,5,-7.297372817993164,-7.33452844619751,-7.297372817993164,0.0,0.005050505045801401,0.005050505045801401,31,-0.3,0.0,0.0,0.0,0.0007293701171875,0.00018296241760253906,0.0002598762512207031,0.00036706924438476647,"[0.045966651290655136, 0.04196995496749878, 0.034788936376571655, 0.032309845089912415, 0.03229086101055145]","[0.005423545837402344, 0.008653640747070312, 0.005343437194824219, 0.008909225463867188, 0.0069904327392578125]","[0.005767011642456056, 0.009081586201985677, 0.005644623438517253, 0.009325329462687175, 0.007337077458699545]"
tkg,gdelt,xERTE,9,8009,,5,-13.029821395874023,-13.094974517822266,-13.029821395874023,0.0,0.000295246543828398,0.000295246543828398,31,0.3,0.0,0.0,0.0,0.002922248840332031,0.0007288217544555664,0.0010690689086914062,0.0014032363891601566,"[0.035309866070747375, 0.03289785981178284, 0.032522641122341156, 0.02983441948890686, 0.029729438945651054]","[0.016553878784179688, 0.012409210205078125, 0.0070953369140625, 0.008939743041992188, 0.013138771057128906]","[0.01820300420125326, 0.013880952199300127, 0.008337322870890299, 0.010193252563476564, 0.014538590113321941]"
tkg,gdelt,xERTE,10,8010,,5,-9.26815128326416,-9.230493545532227,-9.230493545532227,0.037657737731933594,0.000363240105798468,0.00037397159030660987,0,-0.09999999999999999,1.0,1.0,0.0,0.0008764266967773438,0.000218963623046875,0.00032806396484375,0.00043106079101562527,"[0.038033369928598404, 0.037399761378765106, 0.033148039132356644, 0.029244620352983475, 0.028414318338036537]","[-0.007863998413085938, -0.0065441131591796875, -0.008211135864257812, -0.009340286254882812, -0.0035429000854492188]","[-0.008333110809326172, -0.006973171234130859, -0.008663400014241537, -0.009866619110107423, -0.0038214365641276045]"
tkg,gdelt,xERTE,11,8011,,5,-11.648176193237305,-11.61489486694336,-11.61489486694336,0.03328132629394531,0.00017274140554945916,0.0001734605320962146,0,-0.7,1.0,1.0,0.0,0.00116424560546875,0.00029075145721435547,0.0004730224609375,0.0005659103393554687,"[0.044154927134513855, 0.03598609194159508, 0.030971035361289978, 0.03081001155078411, 0.02998640388250351]","[-0.008500099182128906, -0.006603240966796875, -0.003662109375, -0.008159637451171875, -0.0035266876220703125]","[-0.009218184153238933, -0.007210381825764974, -0.004135656356811523, -0.008779176076253255, -0.003937927881876628]"
tkg,gdelt,xERTE,12,8012,,5,-6.899218559265137,-6.87287712097168,-6.87287712097168,0.02634143829345703,0.00800000037997961,0.008333333767950535,0,0.0,1.0,1.0,0.0,0.0006581306457519531,0.00016422271728515624,0.0003008842468261719,0.00032405853271484403,"[0.04315486550331116, 0.03394855931401253, 0.03236173093318939, 0.028420131653547287, 0.028224200010299683]","[-0.007232666015625, -0.0021581649780273438, -0.004471778869628906, -0.007366180419921875, -0.0034923553466796875]","[-0.007654913266499839, -0.002403783798217773, -0.0047650019327799475, -0.007762479782104492, -0.0037552595138549806]"
tkg,gdelt,xERTE,13,8013,,5,-9.419825553894043,-9.414639472961426,-9.411568641662598,0.008256912231445312,0.0004741583834402263,0.00047460844507440925,1,0.8999999999999998,0.0,0.6,0.2,0.00038013458251953127,9.436607360839844e-05,0.000301361083984375,0.0001531600952148436,"[0.046877820044755936, 0.04165676608681679, 0.034542083740234375, 0.03318960592150688, 0.03277859464287758]","[0.0024328231811523438, -0.0008363723754882812, -0.00011157989501953125, -0.0024166107177734375, -0.0050201416015625]","[0.0027282555898030603, -0.0006166776021321615, 3.372828165690105e-05, -0.002319860458374024, -0.005011526743570964]"
tkg,gdelt,xERTE,14,8014,,5,-8.651241302490234,-8.700260162353516,-8.651241302490234,0.0,0.0006548788514919579,0.0006548788514919579,31,0.7999999999999999,0.0,0.0,0.0,0.0017175674438476562,0.0004288673400878906,0.0006151199340820312,0.0008352279663085946,"[0.04067307338118553, 0.03292668238282204, 0.030643867328763008, 0.02958422154188156, 0.029565487056970596]","[0.01238250732421875, 0.008136749267578125, 0.009990692138671875, 0.006412506103515625, 0.007920265197753906]","[0.013393481572469074, 0.00894904136657715, 0.01085178057352702, 0.007130543390909833, 0.008694012959798178]"
tkg,gdelt,xERTE,15,8015,,5,-11.441925048828125,-11.40552806854248,-11.40552806854248,0.03639698028564453,0.00015192950377240777,0.00015306903515011072,0,-0.9999999999999999,1.0,1.0,0.0,0.0007123947143554688,0.0001783132553100586,0.000301361083984375,0.0003570556640625007,"[0.041585773229599, 0.033567432314157486, 0.030886100605130196, 0.02963520586490631, 0.027759553864598274]","[-0.012216567993164062, -0.006893157958984375, -0.006043434143066406, -0.0047817230224609375, -0.00467681884765625]","[-0.012743361790974937, -0.007240422566731772, -0.006377903620402019, -0.005070734024047852, -0.004964558283487956]"
tkg,gdelt,xERTE,16,8016,,5,-9.200557708740234,-9.250351905822754,-9.200557708740234,0.0,0.0004786979407072067,0.0004786979407072067,31,0.8999999999999998,0.0,0.0,0.0,0.0024028778076171874,0.0005995035171508789,0.0009088516235351562,0.0011526107788085937,"[0.05010119825601578, 0.03658195212483406, 0.035621341317892075, 0.03389976546168327, 0.028881235048174858]","[0.011106491088867188, 0.0096893310546875, 0.00988006591796875, 0.00818634033203125, 0.005168914794921875]","[0.012508487701416016, 0.010888274510701497, 0.011038875579833985, 0.00929428736368815, 0.006064271926879883]"
tkg,gdelt,xERTE,17,8017,,5,-6.930436134338379,-6.924595832824707,-6.92408561706543,0.006350517272949219,0.006289307959377766,0.0062500000931322575,8,-0.6,1.0,0.8,0.0,0.0001018524169921875,2.529621124267578e-05,6.67572021484375e-05,3.018379211425792e-05,"[0.0376792773604393, 0.03160957619547844, 0.031554143875837326, 0.02907513454556465, 0.02872602269053459]","[-0.0016469955444335938, -0.002803325653076172, -0.0006856918334960938, 0.00042247772216796875, -0.0010638236999511719]","[-0.001698573430379232, -0.002858678499857585, -0.0006841818491617839, 0.00046225388844807946, -0.001061121622721354]"
tkg,gdelt,xERTE,18,8018,,5,-7.722880840301514,-7.7069597244262695,-7.7069597244262695,0.01592111587524414,0.0025706940796226263,0.002597402548417449,0,-0.3,1.0,1.0,0.0,0.00015878677368164062,3.8635730743408206e-05,0.00010442733764648438,5.5125554402669136e-05,"[0.04009708762168884, 0.03623497858643532, 0.029866600409150124, 0.028365612030029297, 0.027950260788202286]","[-0.003966808319091797, -0.0020961761474609375, -0.0031561851501464844, -0.005154132843017578, -0.0017495155334472656]","[-0.003921119372049968, -0.002008247375488281, -0.003124483426411947, -0.00519109567006429, -0.001676170031229655]"
tkg,gdelt,xERTE,19,8019,,5,-10.420040130615234,-10.428479194641113,-10.420040130615234,0.0,0.00020968756871297956,0.00020968756871297956,31,0.7,0.0,0.0,0.0,0.0005250930786132813,0.00013124942779541016,0.0002346038818359375,0.00025196075439453135,"[0.04282446205615997, 0.03587044030427933, 0.03459442779421806, 0.03354938328266144, 0.033400580286979675]","[0.00270843505859375, 0.0015869140625, 0.00045871734619140625, 0.0020322799682617188, 0.000392913818359375]","[0.0030365149180094403, 0.0018231232961018879, 0.0006710052490234375, 0.0023175239562988285, 0.0005908966064453125]"
tkg,gdelt,xERTE,20,8020,,5,-8.232366561889648,-8.151429176330566,-8.151429176330566,0.08093738555908203,0.0011750881094485521,0.00128369708545506,0,0.39999999999999997,1.0,1.0,0.0,0.0024570465087890626,0.0006144046783447266,0.0007162094116210938,0.0012010574340820316,"[0.04160410910844803, 0.0367741733789444, 0.03428192809224129, 0.0340193547308445, 0.03368261829018593]","[-0.012380599975585938, -0.017833709716796875, -0.013607025146484375, -0.014333724975585938, -0.01677703857421875]","[-0.013566780090332032, -0.019126780827840167, -0.014750369389851888, -0.015526183446248372, -0.017967271804809573]"
tkg,gdelt,xERTE,21,8021,,5,-10.68416690826416,-10.6132173538208,-10.6132173538208,0.07094955444335938,0.0001664447336224839,0.00017050298629328609,0,-0.9999999999999999,1.0,1.0,0.0,0.0027690887451171874,0.0006914854049682618,0.0010128021240234375,0.00133800506591797,"[0.03691798448562622, 0.034493785351514816, 0.03045060485601425, 0.02905547060072422, 0.027946606278419495]","[-0.01852703094482422, -0.013411521911621094, -0.012207984924316406, -0.011152267456054688, -0.008960723876953125]","[-0.020132939020792644, -0.01479903856913249, -0.013518174489339195, -0.012381553649902344, -0.010117848714192709]"
tkg,gdelt,xERTE,22,8022,,5,-10.232267379760742,-10.181751251220703,-10.181751251220703,0.05051612854003906,0.0002019794046645984,0.00020751192641910166,0,-0.7999999999999999,1.0,1.0,0.0,0.0018781661987304688,0.0004690408706665039,0.0007486343383789062,0.0009084701538085941,"[0.03799352049827576, 0.03330536186695099, 0.030284637585282326, 0.030058542266488075, 0.02517283894121647]","[-0.011574745178222656, -0.013110160827636719, -0.006945610046386719, -0.009107589721679688, -0.0052356719970703125]","[-0.012622181574503582, -0.01417229970296224, -0.007798099517822267, -0.010014518102010091, -0.0059090296427408845]"
tkg,gdelt,xERTE,23,8023,,5,-9.116025924682617,-9.173215866088867,-9.116025924682617,0.0,0.00045330915600061417,0.00045330915600061417,31,0.8999999999999998,0.0,0.0,0.0,0.002671623229980469,0.0006661653518676758,0.00098419189453125,0.0012800216674804673,"[0.040715500712394714, 0.04021638631820679, 0.03322708234190941, 0.03281402215361595, 0.030212458223104477]","[0.010465621948242188, 0.014070510864257812, 0.010530471801757812, 0.008565902709960938, 0.007157325744628906]","[0.011837037404378255, 0.01554325421651204, 0.01179078420003255, 0.009758504231770835, 0.008260361353556313]"
